B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.393397092819
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.522113084793
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.608422040939
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.673192977905
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.0731270313263
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.09588098526
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.376197099686
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.508893013
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.584018945694
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.650082111359
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.0961580276489
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.113477945328
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.380275964737
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.512057065964
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.592101097107
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.650603055954
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.0836489200592
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.110079050064
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.388505935669
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.486189126968
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.595983982086
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.660377025604
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.0744309425354
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.090518951416
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.354580163956
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.487532138824
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.576910972595
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,0.635293960571
F0B3E0C948C2D8AE14800356CF98BF0358F033C56E72C89BCD9FD78619F84E90,0.0833270549774
