15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,[ 4.63076923 3.98461538 0. ]
ACAB7ADAB97618C09DB9E91E481E45435B6E54A52DF8211D978902FC116EE09D,[ 7.95238095 3.95238095 0. ]
2FC46A33C8BF973724315550A84433D46AD93481729444E3A6FEB77A0773A3DE,[ 2.875 1.375 0. ]
2FC46A33C8BF973724315550A84433D46AD93481729444E3A6FEB77A0773A3DE,[ 6.2 1.53333333 0. ]
9088808A78A02249762391120BD60B099AE0742791326D038D42E6A57ECC646C,[ 3. 1.88888889 0. ]
BF98802BA9BE8969D514294BE82407C6DB15F21252252A6CF288C22D93055B53,[ 7.35087719 6.22807018 0. ]
BF98802BA9BE8969D514294BE82407C6DB15F21252252A6CF288C22D93055B53,[ 3.55555556 1.66666667 0. ]
0DDD00115729938B1785D6FA1024B34EDD288BAACDAAB4D05261D3E88D8352C0,[ 3.47368421 3.52631579 0. ]
B957E6D4A0FE39C90CA3CA73F77A1876965DA5DF0BCE1AE8D1CF71B73E257A20,[ 0.88888889 1.88888889 0.88888889]
AF4064F72990D7D7FBAFA899AC0C49E075CF020FD2B5355DA266373262544787,[ 1.82352941 1.76470588 0. ]
AF4064F72990D7D7FBAFA899AC0C49E075CF020FD2B5355DA266373262544787,[ 1.6 1.8 0. ]
6A63474C2EDA10263171ECC49B4E19A823F75D8C5B9202C8C55F652CB06F88CD,[ 18.41176471 2.31372549 0.32679739]
6A63474C2EDA10263171ECC49B4E19A823F75D8C5B9202C8C55F652CB06F88CD,[ 2.6 2.93333333 0.8 ]
6A63474C2EDA10263171ECC49B4E19A823F75D8C5B9202C8C55F652CB06F88CD,[ 5.95652174 2.13043478 0. ]
A67563A974E655DA50F5EEDACFB3A6D49BCE75EB2D2225979E6718E20FD4D6B9,[ 1.58823529 1.35294118 0. ]
5DB6555CF80606FD4E3087BA0BB7CAE196C5F0EF6BAF216BEB2AF57674C11FAF,[ 2. 2.66666667 0. ]
B646C222126B4756C19D9C803AC835F251210FFDF270DB2EEF3DB6F13CDD611C,[ 3.18181818 1.54545455 0. ]
9CD868E05355694F9AC52C0409503DCA7CA020632A2B95E2D623262475DEACC0,[ 1. 1. 0.5]
FE43624B220FC4E505C7847D9622B04E8D36D22BA4DC7903E3F252A13AEE406C,[ 1.66666667 1. 0. ]
FE43624B220FC4E505C7847D9622B04E8D36D22BA4DC7903E3F252A13AEE406C,[ 3. 1. 0.]
0F97698B31D784B6F5171C3B58A910332AB0B32E105ABD7C96A3F2CCEED6F8DD,[ 11. 11. 0.]
0F97698B31D784B6F5171C3B58A910332AB0B32E105ABD7C96A3F2CCEED6F8DD,[ 1.8 1. 0. ]
0F97698B31D784B6F5171C3B58A910332AB0B32E105ABD7C96A3F2CCEED6F8DD,[ 0.66666667 1. 0.5 ]
651C9634EE9B11974E51ECF89266D29DEFC763D75558D9487E4F02D62A56FEAE,[ 3. 4. 0.]
5F016561F30BC75EC56410A3FA35642B0127CDF09F6A29EA0C58CB1232967EB2,[ 1.64864865 3.02702703 1.89189189]
E794A8912871D2AA97F59A8440A8EAA68489A5120E59A12788FCC7C6D8B0137A,[ 2. 3. 0.]
AC302503E4E8D27633F1DE055D4EA24FA497265EE527B0014D6C25B23EADC84D,[ 3.4 2.2 0. ]
B46915F9113DE129F79817FDA9F7C680F2686490FF84C1E0BE3AB28F43BDC1F5,[ 2.875 1.375 0. ]
694A99F88C8B3696F8FBF01DC4F60BE366D04B38099F8A3059F45C3B8B6E4D7C,[ 5.54347826 6.85217391 0.43478261]
CDF95931D44779573F4794C78B24CF0F81352F36F85BA1B6E7F79DA20F61877E,[ 1.93073048e+01 1.52518892e+01 1.76322418e-02]
CDF95931D44779573F4794C78B24CF0F81352F36F85BA1B6E7F79DA20F61877E,[ 2.66666667 1. 0. ]
CDF95931D44779573F4794C78B24CF0F81352F36F85BA1B6E7F79DA20F61877E,[ 1.66666667 1. 0. ]
38E1FF692C53722A4BCF056FFE6293BB2B92052C15601DCAEB62CA65EC8681C6,[ 3.46153846 4.23076923 0. ]
38E1FF692C53722A4BCF056FFE6293BB2B92052C15601DCAEB62CA65EC8681C6,[ 2.92857143 2.71428571 0. ]
D0385632FD3AA1F2A8AA4949D271DBE00646958167EFD45130976E132E1A07A9,[ 1.85714286 1.85714286 0. ]
7602381C9225A26F92F175E28850ECCFB6E56E906C2B646149E5D89383C29EE8,[ 17.61333333 2.01333333 0.08 ]
7602381C9225A26F92F175E28850ECCFB6E56E906C2B646149E5D89383C29EE8,[ 2.81818182 1. 0. ]
7602381C9225A26F92F175E28850ECCFB6E56E906C2B646149E5D89383C29EE8,[ 2.5 1. 0. ]
32CFE5D77590E386A3D3F3BF18F3589AB513C80161E0C142827625DB38679421,[ 0.85714286 3.57142857 0. ]
32CFE5D77590E386A3D3F3BF18F3589AB513C80161E0C142827625DB38679421,[ 1.25 1.5 0.5 ]
32CFE5D77590E386A3D3F3BF18F3589AB513C80161E0C142827625DB38679421,[ 2.52941176 1. 0.47058824]
32CFE5D77590E386A3D3F3BF18F3589AB513C80161E0C142827625DB38679421,[ 2.45454545 2.63636364 0. ]
D1E74EAFA73845AE50EE25545E4C23C7BDA4AAB79C45BD6A00DCD6B8A8F7EC9B,[ 1.5 1. 0.9]
43AD4A99D8F618B99B33E296A3EE6BE71AB15D34CD15CDDEE05E208D5CD5D09C,[ 3.6 1.4 0.66666667]
43AD4A99D8F618B99B33E296A3EE6BE71AB15D34CD15CDDEE05E208D5CD5D09C,[ 1.85714286 1.85714286 0. ]
9B986C4555142285900DE4A5205E3E8093704E44BFDF45E358AF93EC6521BD33,[ 17.56410256 6.61253561 0. ]
D35072EFF6DF12324B1C3EC19EC15C6E4390F76CA0267CD01C39A7312241F8F5,[ 1.4 1. 0. ]
90C098C09A419CF159D2F5B175A18D2AE34CD06A0AFB3F421C0155EF0B04BAAF,[ 2.25925926 2.77777778 0. ]
AAA0E24A0D0D0D59AFA30F1A112CAF8F9ACABDC2DAB15F0C6A7E270DE0C59A6D,[ 1.85714286 1.85714286 0. ]
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,[ 4.36111111 3.47222222 0.78703704]
B8B15A52DFC953B2A5E448A8A762EBEE190E0E425C53325D32E78058C65DBE34,[ 3.25 1.75 0. ]
D86EAB7BC37D9D96387797650569A2C48A5176A458E5D112546C4E6D41557142,[ 4.09090909 7.61038961 0. ]
3FD3C441B980F80DD5BABBCA5B653AC837C50653F957F2069209ADAA6E62E1FA,[ 1.26315789 1.84210526 0.78947368]
8B6D9C0317F6518BB32A90D5C29691A0BA33FE2820141F1D3A78C7DE31BB1761,[ 6.27272727 4.03030303 0. ]
6AAD3F206778C21FFD8EB0936A140CB792BD5EF67FBEAD99C49758CFBB145539,[ 1.75 1. 0. ]
6AAD3F206778C21FFD8EB0936A140CB792BD5EF67FBEAD99C49758CFBB145539,[ 3.64285714 2.35714286 0. ]
FD59710DD2AC44C00F8A7AA272F3E778F7ADF6E1509590153D9842612A3D090E,[ 3.0625 1.625 0. ]
FD59710DD2AC44C00F8A7AA272F3E778F7ADF6E1509590153D9842612A3D090E,[ 1.66666667 1.66666667 0. ]
FD59710DD2AC44C00F8A7AA272F3E778F7ADF6E1509590153D9842612A3D090E,[ 0. 3. 0.]
0F96B5A3ABC0E9358FDFE91F51005C03C498B1B8F0C9B255551595EB668DD6CB,[ 3.36842105 1.78947368 0. ]
0F96B5A3ABC0E9358FDFE91F51005C03C498B1B8F0C9B255551595EB668DD6CB,[ 4.53435115 5.06870229 0.22137405]
96D78B5CB7A8707AC3150C3F94CA9F1AC0E2B20090A4DD59F6A856A1D547CF75,[ 0.84615385 1.61538462 0.92307692]
A97336AB7C49644BF0625E400657045F2A72611F9B0D1CBB5CF9F0BD61E1E21F,[ 0.88888889 1.88888889 0.88888889]
F3B4E10FADF44D0507F0057985C02D01642E34212A97C2EBABA30893694A2C23,[ 0.72727273 1.72727273 0. ]
8A11CB27A76136BE6E400FFE9E3F68E2DBE1F7E181BEAA68B09E0B7EE93FB995,[ 2.08163265 3.14285714 1.55102041]
8A11CB27A76136BE6E400FFE9E3F68E2DBE1F7E181BEAA68B09E0B7EE93FB995,[ 3. 3.66666667 0. ]
8A11CB27A76136BE6E400FFE9E3F68E2DBE1F7E181BEAA68B09E0B7EE93FB995,[ 2.09090909 2.63636364 0. ]
28228028E3C52FB5F1A35C2D43DC9F435786D9BFF96BAAB007FB993EE55A4ACA,[ 0.81632653 4.67346939 0.2244898 ]
44AE94B9074C4FD73D5F9B198C9B56A6325F1A5F6062F4F9B9F05140C6451888,[ 5.77777778 3.95238095 0. ]
8FDD2EA6BF213A41480FCA7EE75F7D560F097B310486FCD383008FFAB3EA5A45,[ 0.57142857 1. 0.57142857]
E5A0650110B8B00A3936061AF409E3407AC044EA52372CC924E982F9D9CDBA8F,[ 1.6 1. 0. ]
7083E11B83F366C21175D2181092B8F07148891114014F87EB021C4BED5EF30E,[ 1.8 2.7 0. ]
7083E11B83F366C21175D2181092B8F07148891114014F87EB021C4BED5EF30E,[ 0.9 1.6 0. ]
E15A0F3C3BF09CE77C172AC1EEDD8993E0045F4662B6E15B8C83F8BCAB0A9512,[ 17.8907563 3.18907563 0.38235294]
5A250B78A865FD60DEEA11860CC0F074D8D913A7EEF077C1C69F36E94870CC99,[ 0.42857143 1.85714286 0. ]
E5E08CCBA006660314DEF4C707955FC003516343F8BFC3FB33E995BC6DA1F029,[ 0.47368421 3.52631579 0. ]
39644015971C2CB45C436C5A07B94CEEF2B9979B060EEC99E2CFB882EA402996,[ 5.45714286 4.42857143 0. ]
F6DBCD3BAF12714B50578F2556E246C129B090CE485CA31AAF2E2408BDC8D8B1,[ 0.75 1.75 1. ]
F6DBCD3BAF12714B50578F2556E246C129B090CE485CA31AAF2E2408BDC8D8B1,[ 2.63157895 2.47368421 0. ]
F6DBCD3BAF12714B50578F2556E246C129B090CE485CA31AAF2E2408BDC8D8B1,[ 2. 3. 0.]
75BB746BEEB9ED0E876D7D754C8B04420162F605D0B4F44EE88CA4F15B37F881,[ 13.70731707 4.09756098 0.20325203]
75BB746BEEB9ED0E876D7D754C8B04420162F605D0B4F44EE88CA4F15B37F881,[ 3.375 1.5 0. ]
3ED8AD95BA4591FA08355262DDB1BCC0F9F3A399A2DD22D1CE2B90E28A4E3C93,[ 1.66666667 1. 0. ]
450B0063E94B5754FD685E16DC0B294657AA7595B9B77F0731020C05BF0B5D6C,[ 12.35099338 6.1192053 0.17218543]
450B0063E94B5754FD685E16DC0B294657AA7595B9B77F0731020C05BF0B5D6C,[ 2.66666667 1. 0. ]
450B0063E94B5754FD685E16DC0B294657AA7595B9B77F0731020C05BF0B5D6C,[ 1.66666667 1. 0. ]
98DD2F8D0884F4E1CB7BF3F975A7CF702E1F59025556E68A73793A9E97751417,[ 3.38888889 1. 0.66666667]
98DD2F8D0884F4E1CB7BF3F975A7CF702E1F59025556E68A73793A9E97751417,[ 0.33333333 1.66666667 0. ]
B6398D4619D6584605AFC98932890ED754FCB8AFB25990F24CAF4388C5C54725,[ 6.69230769 2. 0. ]
B6398D4619D6584605AFC98932890ED754FCB8AFB25990F24CAF4388C5C54725,[ 1.66666667 1. 0. ]
B6398D4619D6584605AFC98932890ED754FCB8AFB25990F24CAF4388C5C54725,[ 5. 5. 0.]
9AA3D1DA891203AE9040E32F47E838089B3BFE5B4FCDF89F1858038E40854D44,[ 12.52830189 3.90566038 0. ]
51FF5469C19C40F2D34B4244C9EC5753D58650B277541DED2B1B889C5DEB3D8A,[ 1.74137931 2.32758621 5.65517241]
51FF5469C19C40F2D34B4244C9EC5753D58650B277541DED2B1B889C5DEB3D8A,[ 1.8 1. 0. ]
4B2C81212B606C5385178DD3149EF285E5AE950A9D6EA1914D6A835F8FB5BE24,[ 0.42857143 1.85714286 0. ]
E0D6EF169B8BE236B4A1E7FDDCA9B83275ECD40176AEE033D026488A9B1169C0,[ 1. 1. 0.5]
E0D6EF169B8BE236B4A1E7FDDCA9B83275ECD40176AEE033D026488A9B1169C0,[ 1.8 1. 0. ]
D612FE526961D4A028AC9E7CF71179B38E260866B54D89957D4A6078CDFCDB9D,[ 10.54609929 4.06382979 1.5035461 ]
04BF25702671D5A35D7B2794671D4C4FC13A5551329728BDD084A3E9AA8A2358,[ 7.81318681 3.16483516 0.40659341]
04BF25702671D5A35D7B2794671D4C4FC13A5551329728BDD084A3E9AA8A2358,[ 3.05405405 3. 0.54054054]
04BF25702671D5A35D7B2794671D4C4FC13A5551329728BDD084A3E9AA8A2358,[ 3. 3. 0.]
5C5591790ABBF48A0E4F921CDC0719FE408A197EC17E5DC5F12B3C4C65397F9D,[ 1.66666667 1. 0. ]
BC986EFBE9530E5081CB6778535EBBDF52A983BEEDF62CBEB9B03774E671FD13,[ 4.31654676 3.23021583 2.21582734]
B8B792AC729F1054FC15A1AA5D22D59F840D98F5A4F0BDD027C74CAB35350196,[ 1.25 1. 0. ]
3489483D8C95FEA62EE3D4E790CF69F9B8383C6C2958BA10E19C050DB61E2228,[ 2.74358974 2.74358974 1.74358974]
B0775D726FA01ADF925DCA9E3F01947EB2AD39BFFE00E26E65CD7EEEAB2FF78E,[ 5.76868327 5.3772242 4.45907473]
A8A6A39BDD9F5C909B2A7E06672DB2BC1991511D5F28DBB69082DED037BA2860,[ 0.42857143 1.85714286 0. ]
57FD769B33932FEA8068EA80D2180ABDE2E25713CAB5975AA3C02BDADC3F8882,[ 0.42857143 1.85714286 0. ]
A324904352EEF3C488F4EDAC7AD860A82BA9EF68251E161853370D5A7BF24052,[ 11.26459144 4.21011673 0.03501946]
271B36B4F05CC0CCD8A5C4C34959D1DFA865A9F6CF0E24A4BBA5C6EB7364A6F9,[ 3.875 1.5 0. ]
CFAE0D17324DAA19E91A9717B84FC83B66BFE0A531C675F875CCC52DD5C36C94,[ 1.42857143 1. 0. ]
CFAE0D17324DAA19E91A9717B84FC83B66BFE0A531C675F875CCC52DD5C36C94,[ 1.25 1. 0. ]
59F40F9FE7165CBB4CD36729C365EA587A195EE90128F5E1554C555BBAC57046,[ 1.3 2.8 0. ]
D3D5F09DB064CD9A9742DB1411AFBFFD06A2A0E2F1D280C988BFDB209B8AE036,[ 0.66666667 1. 0.83333333]
D3D5F09DB064CD9A9742DB1411AFBFFD06A2A0E2F1D280C988BFDB209B8AE036,[ 2.90909091 2.63636364 0. ]
E7836D6516673C6465AE06A0030CA86F02689BA99BCD64F51EFF77AB4B48A32C,[ 2.03278689 11.41803279 1.89754098]
337231E5B94A3E6D32AC7A0EA659C721CCC71A8F3B905A803FCE8030D8DB6F51,[ 2.11111111 4.73333333 0.93333333]
337231E5B94A3E6D32AC7A0EA659C721CCC71A8F3B905A803FCE8030D8DB6F51,[ 2.92857143 2.71428571 0. ]
5E4699345FE5056A8F6B926127316F9719A65065175CCDF9FB67146B2F150E09,[ 4.3 1.8 0.46666667]
CAFA7FC5CE070469742BDA2444FA4C76D0C021909658F0B42760E43532195508,[ 2. 2.66666667 0. ]
711E9C247E99FB15E180B2507BAA038E732A84AFCE0C417A2DD1B66894E48B2C,[ 40.26785714 4.62946429 0. ]
EBE48903705C892B53DC5441A8F6E26D9FFDCC567FB6A2B305DF809CB7FAE350,[ 2.5 2. 0. ]
5DBB1565A6C32FE2C54C10F0849B759348FC71644F4BE01E422DE2CF047DD634,[ 2.92857143 2.71428571 0. ]
DC032928CD80CC24E952FDCDA77654947CFFF8EBBD242BED38AC0C142756095C,[ 6.15789474 2.10526316 0. ]
DC032928CD80CC24E952FDCDA77654947CFFF8EBBD242BED38AC0C142756095C,[ 3.25 1. 0. ]
AF63D8F89D272782BE7FEFB1529394627103FD70D4929EE00FEA0553F8EA23F9,[ 6.4516129 4.44086022 0.96774194]
AF63D8F89D272782BE7FEFB1529394627103FD70D4929EE00FEA0553F8EA23F9,[ 2.25 1. 0. ]
AF63D8F89D272782BE7FEFB1529394627103FD70D4929EE00FEA0553F8EA23F9,[ 3. 4. 0.]
BB697A90BDD31B28D253CF9A505EE6A53399FF135A21C1956D6C67D034171106,[ 3. 3.66666667 0. ]
915D146F13031C85DB86BAB01809DC86B442D1C16381752D3B907011C93CBA30,[ 2. 3. 0.]
130C9674AA868E59CEF99105BBC3BE8366919056C4138C35CDDE47E6647459D7,[ 17.73333333 4.59047619 0. ]
22BC99A842A0E94ADC06FB2E866298A94C4C6AA0325236F80F459D6BEF986216,[ 2.4 2.2 0. ]
22BC99A842A0E94ADC06FB2E866298A94C4C6AA0325236F80F459D6BEF986216,[ 11.19617225 3.19138756 1.52631579]
22BC99A842A0E94ADC06FB2E866298A94C4C6AA0325236F80F459D6BEF986216,[ 2.44444444 1.66666667 0.66666667]
22BC99A842A0E94ADC06FB2E866298A94C4C6AA0325236F80F459D6BEF986216,[ 0.5 2. 1. ]
BD2736E91BF35340D381B16E68DA34E93A480947567CDF36269C283165EC4B19,[ 1.66666667 1. 0. ]
BD2736E91BF35340D381B16E68DA34E93A480947567CDF36269C283165EC4B19,[ 2. 2. 0.]
19AAFF061949812CEA3B5107299E2C9A5FC16BA4B716666888E9418867339261,[ 2.29411765 1.58823529 0. ]
A2955BEF8E4A26F7786C263A677FBDAEE6905CB63394F429DE98FA1AE1808221,[ 1.85714286 1.85714286 0. ]
161E1E2B2702241C595D758A6CA2B24D61BE52CDF0D1D953A5C02DC2F8DCD73B,[ 1.78378378 3.05405405 4.13513514]
A6A411735A3936A8AAF87147933798CFE0EC8C3D5BDDDAE0D952796AF755DF68,[ 31.85808271 4.10902256 0.82988722]
D12D3A100B2A55E3FCC502ACAA47CCFC493A444E96AD86E917C4745E8404DD6F,[ 2.00743194e+01 1.40998896e+01 2.07846503e+04]
D12D3A100B2A55E3FCC502ACAA47CCFC493A444E96AD86E917C4745E8404DD6F,[ 3.25 1.75 0. ]
14CAB459EBBCE620776338E2D1E76B06D0B195B92EEC46F8E6BD554463A1330B,[ 1.875 1.625 0. ]
9745B71BEAD42A6B534DBEC4095B590204F470B891712E97A7485ABD07006031,[ 2.70588235 2.41176471 0. ]
7825B2D2D03FF47D34B95D07B3EA55425A000B98F1CDD7D7FAA48D92980BBB7D,[ 5.71428571 3.94805195 0.18181818]
EDA54F04E6C3493DD784365C21190A7B00C9F2F36BD6E8B3DED85E2989EBC7D3,[ 2.06666667 2.6 0. ]
E7480FDFA77C19E4721A6B2AD5056C6DE32E6E9F1C7D66001E0F8D3D7CCAF146,[ 4.81481481 1.66666667 0. ]
E7480FDFA77C19E4721A6B2AD5056C6DE32E6E9F1C7D66001E0F8D3D7CCAF146,[ 4. 3.18181818 0. ]
ADF1BB42EF22F145E18D24EF8C293149FC02FB30050059B17307134566408569,[ 4.57692308 2.69230769 0. ]
A11E27AF9CC571F2A91169F0A0F3520D8F1175C6006984835A883C8FC9833C71,[ 3. 2.8 0. ]
A11E27AF9CC571F2A91169F0A0F3520D8F1175C6006984835A883C8FC9833C71,[ 0.66666667 1. 0.83333333]
A11E27AF9CC571F2A91169F0A0F3520D8F1175C6006984835A883C8FC9833C71,[ 0.42857143 1.85714286 0. ]
B15B873007A0B46E15CA71D7FB04E786F7B7673A9115A842B5F36DBFC5D0E448,[ 1.92592593 3.77777778 1. ]
6126F2A66A977CEFDBB8F7649B367715A09759C5C52C2D6BF6033D96B6D1C9E9,[ 7.93333333 6.0745098 2.0627451 ]
386B244DDA89E43C1EC5E5A3259D0167C8F1AF965491D8C727E5A7ED9DE89CC0,[ 0.33333333 1.8 0.93333333]
386B244DDA89E43C1EC5E5A3259D0167C8F1AF965491D8C727E5A7ED9DE89CC0,[ 2.90909091 2.63636364 0. ]
6089EA00D8BA52460C8AE4F6CE3A8ECD3C512C5319501726F5B813A85BCA20FF,[ 1.68421053 2.26315789 0. ]
129D36403A30F28375645F2506436170E9ADDAFC3F624028A0AD79AA27FC7E31,[ 3.95238095 1.42857143 0. ]
129D36403A30F28375645F2506436170E9ADDAFC3F624028A0AD79AA27FC7E31,[ 0.33333333 1.66666667 0. ]
129D36403A30F28375645F2506436170E9ADDAFC3F624028A0AD79AA27FC7E31,[ 3. 4. 0.]
A43794D7BB8AE303236C34D589253C16D6CCE4FAA7E74697860941D1650FFCCF,[ 1.63636364 2.63636364 0. ]
A43794D7BB8AE303236C34D589253C16D6CCE4FAA7E74697860941D1650FFCCF,[ 2. 1. 0.]
209F9C9EF2EE5BA867B5CA05955B739DA72684AF9B432F9A1A0A92F53392F33A,[ 0.83333333 1. 0.5 ]
209F9C9EF2EE5BA867B5CA05955B739DA72684AF9B432F9A1A0A92F53392F33A,[ 5.63636364 1.36363636 0. ]
0753B038B4DFED1DA69E7A32CC918927475C058B89167248F1D9D6F115657566,[ 3. 1.88888889 0. ]
10F4562690C23C778326B789D46EF124935960BC7FB52CAF0E2582AB0FA34900,[ 4.97101449 2.85507246 0.14492754]
E6AB714CAAEFAA666E5CA3D17E2551ACC1FF97E324D565626071074D3DC9198C,[ 2.16666667 3.25 1.79166667]
04D61CF71BCD9E9FF83D35FA86C82CB0E4D1476C39CB1A87217E7D4DFA4B71AF,[ 1.38095238 2.71428571 0. ]
01C6299941A04734370854FB928A326F659709FF4C663799025515BDD8407E08,[ 1. 1. 0.66666667]
01C6299941A04734370854FB928A326F659709FF4C663799025515BDD8407E08,[ 7.4137931 3.48275862 0. ]
EB3895A1A575EA135C3D94E8C88CC46302921A9A4B5ACE5D2755CC1812233B9F,[ 4.77777778 3.66666667 0. ]
0C1C19EDB1F10E26ED559AE7792868CDC2333586E5569894F003594698D77360,[ 2. 2.66666667 0. ]
33D823B20413EC178D5D75990F37C7ED5B0A6C77B6F5745EEA05C051ABAD2FD8,[ 0.42857143 1.85714286 0. ]
7231CF2737A24A3CC90301D62F3A47D423DE07A796D286460D89ECD5BEA48A52,[ 1. 1. 0.]
7231CF2737A24A3CC90301D62F3A47D423DE07A796D286460D89ECD5BEA48A52,[ 5.95180723 4.22891566 0.78313253]
7231CF2737A24A3CC90301D62F3A47D423DE07A796D286460D89ECD5BEA48A52,[ 1.66666667 1. 0. ]
7231CF2737A24A3CC90301D62F3A47D423DE07A796D286460D89ECD5BEA48A52,[ 4. 1. 0.]
ED3E054F6F252E2F567F8A9740926637BD1AE96E1F0837C8FB79205A8C6B234F,[ 0.92857143 2.28571429 0.28571429]
ED3E054F6F252E2F567F8A9740926637BD1AE96E1F0837C8FB79205A8C6B234F,[ 3. 1. 0.]
8AAFD27268388CFE2A6E43D202E0CE314809137FF401F725778917C3A8ABB732,[ 5. 3. 0.]
A60BF65231BBD6CCC822931F1BE307EB5910561CCCCB38BC2C12854C9C57442A,[ 1.25 1. 0. ]
A60BF65231BBD6CCC822931F1BE307EB5910561CCCCB38BC2C12854C9C57442A,[ 2.92857143 2.71428571 0. ]
62CA2D6676701B1754F40476F030D2ACBFE99E45EAB8FB89F00E0667F46361F2,[ 6.78 5.46 0.88]
62CA2D6676701B1754F40476F030D2ACBFE99E45EAB8FB89F00E0667F46361F2,[ 3.84615385 1.92307692 0. ]
2BC0DE33F3AC23BF0F9655DC628849A9473D1C2E03DE925C6C7A4FA233C4E849,[ 13.20325203 3.93224932 13.84552846]
03E0C04BF2D10EADBBA7782AA764E30DD8D702C4C7EA5DD271B21661D337013D,[ 3.24 2.44 0. ]
4125D37BF9391A0D1128877BC59FC84681F05C166BD6B46DA6833CACF0286D55,[ 5.81818182 1.36363636 0. ]
79E986CED8EBE8A8E23684E8CE778F65ED73FCCE7EB2FBA05E2DB404246E12D0,[ 2.92857143 2.71428571 0. ]
6BC63ADAD8D0FE6DE943E4FE999966A6C5DEFB9CB10DAC3DCFEA05AF179D02E7,[ 0.83333333 1. 0.83333333]
D637C615C077CC1D744BD6FC30CAFB28102A5406158773DE9EA913664710237F,[ 1.66666667 1.83333333 0. ]
F7CBD059C7A6BA32345A368302A5C86E448AA9523A55AED1FB0E2FE82A0D135F,[ 1.83333333 1.5 0.33333333]
F7CBD059C7A6BA32345A368302A5C86E448AA9523A55AED1FB0E2FE82A0D135F,[ 2.14285714 1. 0. ]
38F2AC07406F5D49FCFCD12D37A35E53C347AF6BF815BA7CDACBBE6A2B714969,[ 2.23529412 2.41176471 0. ]
38600F212BBF8069B615D5182EBFEF962F1E58223F9B0AA03A746E850A063D79,[ 1.92592593 3.77777778 1. ]
FC2C5B5150A40F781075963155CC3497E6FF25ABBD7F71E2263E209319109F0B,[ 0.83333333 1. 0.83333333]
6108DF32639B4E0BE3BB7418EF9B40D87A1B729DF4B5FC7298A05DBCAE5DCE74,[ 2.2 2.2 0. ]
B742B99570EC9A4A481ECB9D3F08258BE9452ED1D7180C9A63EDEA28F6713943,[ 2.8902439 2.95121951 0.82926829]
35F2688814280914E65FEF693BA3577FF0A964DD05D149963F870443303229B7,[ 3.16666667 1.83333333 0. ]
F3F22FE5FE35CF5B46B735FB4456878ED97C4FF8F8C1C231CAC2C80DC686232D,[ 2.12 1.92 0.4 ]
E936FE42A89687C62DF66C1F0FAFB87142FDE3DD3C011AD05167A5513AA03E47,[ 0. 3. 0.]
E4117A3E60BA2DFC7759333B61D7F8D4856E338CAF42BC8D657744456D4E5DCE,[ 1.81632653 4.67346939 0.2244898 ]
