B2B59A75F90BA14B93529382C463F8379138286A33582AD3F6E2BFA9D162605E,0.573371887207
B2B59A75F90BA14B93529382C463F8379138286A33582AD3F6E2BFA9D162605E,0.642226934433
BFFC753DFECEE946A1557C69C12A62A1EC18D8E9170878262B7A33B3C8F5F2F1,0.0882270336151
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,2.49527406693
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,4.02758002281
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,5.50271391869
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,6.91528892517
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,8.14620089531
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,9.24591088295
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,10.2443139553
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,11.1340949535
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,11.9076080322
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,12.6140699387
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,13.1645920277
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,13.5625329018
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,13.8612430096
49D7E67EB8EA11E0AFA59E8CCA33BC3F2DA5C3D1FA67C81FA553D9DAAB3AE25A,14.0119540691
BDAEE6639D3BA939E5B075629BEBB357C6F46A7E827E7730869974E38C8337AB,0.0656208992004
1FFA768F9E423E8CADCF54335313DDB34168D4C448F85F31558C2C1D7F759268,0.027932882309
87758D26F25D9282A9E53BF9C8673CA9E2444CA321B8B268A007BA65254E27EB,0.0404281616211
87758D26F25D9282A9E53BF9C8673CA9E2444CA321B8B268A007BA65254E27EB,0.146160125732
87758D26F25D9282A9E53BF9C8673CA9E2444CA321B8B268A007BA65254E27EB,0.214168071747
87758D26F25D9282A9E53BF9C8673CA9E2444CA321B8B268A007BA65254E27EB,0.267891168594
87758D26F25D9282A9E53BF9C8673CA9E2444CA321B8B268A007BA65254E27EB,0.276291131973
2D80CDFBC85150639443CC3EE0824CAB0EFE299DF25BE5FA9B7AEDB249AF606F,0.06063580513
6CAA40E2CC1BF4FB139C1E90ED810891387B5AC2BB1E4017EB2B4DD08F04C47B,2.35286688805
6CAA40E2CC1BF4FB139C1E90ED810891387B5AC2BB1E4017EB2B4DD08F04C47B,3.57886695862
6CAA40E2CC1BF4FB139C1E90ED810891387B5AC2BB1E4017EB2B4DD08F04C47B,3.80556702614
6CAA40E2CC1BF4FB139C1E90ED810891387B5AC2BB1E4017EB2B4DD08F04C47B,3.82187104225
6CAA40E2CC1BF4FB139C1E90ED810891387B5AC2BB1E4017EB2B4DD08F04C47B,3.82649683952
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,61.3134179115
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,95.3930130005
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,99.8979618549
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,104.90107584
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,108.759733915
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,111.144957781
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,113.204341888
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,115.535423994
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,117.455937862
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,119.272297859
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,119.732004881
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,119.966872931
F17341FFF0F14170DC849ECFFECD9599E5EA46378FA54D942A6481C30DEF3764,120.0403018
B1C7483DA5B612D56472BA4753AE62FDF84D100FF905F5E5FEDCE268ABD1C6EA,0.103332996368
B1C7483DA5B612D56472BA4753AE62FDF84D100FF905F5E5FEDCE268ABD1C6EA,0.161831855774
B1C7483DA5B612D56472BA4753AE62FDF84D100FF905F5E5FEDCE268ABD1C6EA,0.168339967728
B1C7483DA5B612D56472BA4753AE62FDF84D100FF905F5E5FEDCE268ABD1C6EA,0.176949977875
B1C7483DA5B612D56472BA4753AE62FDF84D100FF905F5E5FEDCE268ABD1C6EA,0.181233882904
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.0897850990295
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.117971897125
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.124056100845
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.130230903625
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.190133094788
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.194420099258
15277A9B524D5C4FFE4384132FEBCBF0E589ECF9A32B1322A9A77DD1060A0365,0.198966026306
075806A838F718826A8B91BDD85E35C3ABB8D0C42A9CCE7EBCD57FEED9545B91,0.0676369667053
075806A838F718826A8B91BDD85E35C3ABB8D0C42A9CCE7EBCD57FEED9545B91,0.0735669136047
075806A838F718826A8B91BDD85E35C3ABB8D0C42A9CCE7EBCD57FEED9545B91,0.0782809257507
ACAB7ADAB97618C09DB9E91E481E45435B6E54A52DF8211D978902FC116EE09D,0.0813279151917
B46E9CEFE4B0F6563B266F4B2998610ABEF30CE0A515BC450891C776C0D880DB,0.0468430519104
B46E9CEFE4B0F6563B266F4B2998610ABEF30CE0A515BC450891C776C0D880DB,0.0524890422821
B46E9CEFE4B0F6563B266F4B2998610ABEF30CE0A515BC450891C776C0D880DB,0.0577130317688
B46E9CEFE4B0F6563B266F4B2998610ABEF30CE0A515BC450891C776C0D880DB,0.0626409053802
2FC46A33C8BF973724315550A84433D46AD93481729444E3A6FEB77A0773A3DE,0.0739719867706
2FC46A33C8BF973724315550A84433D46AD93481729444E3A6FEB77A0773A3DE,0.115849018097
2FC46A33C8BF973724315550A84433D46AD93481729444E3A6FEB77A0773A3DE,0.124271154404
9088808A78A02249762391120BD60B099AE0742791326D038D42E6A57ECC646C,0.0324079990387
BF98802BA9BE8969D514294BE82407C6DB15F21252252A6CF288C22D93055B53,0.127486944199
BF98802BA9BE8969D514294BE82407C6DB15F21252252A6CF288C22D93055B53,0.232920885086
BF98802BA9BE8969D514294BE82407C6DB15F21252252A6CF288C22D93055B53,0.256191968918
0DDD00115729938B1785D6FA1024B34EDD288BAACDAAB4D05261D3E88D8352C0,0.0770139694214
EFC783E743645A354E4EDE8BB4D5AE1BDEAF94AB2E4A83ADB2DF77BD1D872B97,0.0346610546112
EFC783E743645A354E4EDE8BB4D5AE1BDEAF94AB2E4A83ADB2DF77BD1D872B97,0.0403611660004
EFC783E743645A354E4EDE8BB4D5AE1BDEAF94AB2E4A83ADB2DF77BD1D872B97,0.0449070930481
6A27B497DF4BD343BF71134E500256517053B78D1B34245A6CB9148A2275A82A,0.195645093918
6A27B497DF4BD343BF71134E500256517053B78D1B34245A6CB9148A2275A82A,0.20214009285
6A27B497DF4BD343BF71134E500256517053B78D1B34245A6CB9148A2275A82A,0.208416938782
6A27B497DF4BD343BF71134E500256517053B78D1B34245A6CB9148A2275A82A,0.215641975403
6A27B497DF4BD343BF71134E500256517053B78D1B34245A6CB9148A2275A82A,0.219770908356
5753ED63DB9E416B97E6295A178B44378FB4E757E4577FD82CF15A43ACA839E8,0.0520429611206
5753ED63DB9E416B97E6295A178B44378FB4E757E4577FD82CF15A43ACA839E8,0.0563039779663
B957E6D4A0FE39C90CA3CA73F77A1876965DA5DF0BCE1AE8D1CF71B73E257A20,0.0665528774261
B957E6D4A0FE39C90CA3CA73F77A1876965DA5DF0BCE1AE8D1CF71B73E257A20,0.0775079727173
B957E6D4A0FE39C90CA3CA73F77A1876965DA5DF0BCE1AE8D1CF71B73E257A20,0.0813529491425
13AF5CDCA0C0A1B28109CDCFA7320BCEB2C0B4A51B6AF662DB688A35AD90315D,0.0509300231934
